HEP Code,HEP Name,Year,State,Cohort,Program,Amount
3045,University of Tasmania,2010,TAS,non-aligned,RIBG,6153736
3045,University of Tasmania,2010,TAS,non-aligned,RTS,14152940
3045,University of Tasmania,2010,TAS,non-aligned,JRE,8383059
3045,University of Tasmania,2010,TAS,non-aligned,SRE,2115186
3016,University of Technology Sydney,2010,NSW,ATN,APA,2871264
3016,University of Technology Sydney,2010,NSW,ATN,IPRS,326291
3016,University of Technology Sydney,2010,NSW,ATN,CTS,101731
3016,University of Technology Sydney,2010,NSW,ATN,RIBG,2204951
3016,University of Technology Sydney,2010,NSW,ATN,RTS,9354628
3016,University of Technology Sydney,2010,NSW,ATN,JRE,5011492
3016,University of Technology Sydney,2010,NSW,ATN,SRE,1066185
3043,University of the Sunshine Coast,2010,QLD,RUN,APA,195851
3043,University of the Sunshine Coast,2010,QLD,RUN,IPRS,56015
3043,University of the Sunshine Coast,2010,QLD,RUN,CTS,22126
3043,University of the Sunshine Coast,2010,QLD,RUN,RIBG,144406
3043,University of the Sunshine Coast,2010,QLD,RUN,RTS,634131
3043,University of the Sunshine Coast,2010,QLD,RUN,JRE,368154
3043,University of the Sunshine Coast,2010,QLD,RUN,SRE,297643
1058,University of Wollongong,2010,NSW,non-aligned,APA,3144118
1058,University of Wollongong,2010,NSW,non-aligned,IPRS,365268
1058,University of Wollongong,2010,NSW,non-aligned,CTS,106442
1058,University of Wollongong,2010,NSW,non-aligned,RIBG,3375954
1058,University of Wollongong,2010,NSW,non-aligned,RTS,11534018
1058,University of Wollongong,2010,NSW,non-aligned,JRE,5526185
1058,University of Wollongong,2010,NSW,non-aligned,SRE,1626747
3007,Victoria University,2010,VIC,non-aligned,APA,1266383
3007,Victoria University,2010,VIC,non-aligned,IPRS,169222
3007,Victoria University,2010,VIC,non-aligned,CTS,47360
3007,Victoria University,2010,VIC,non-aligned,RIBG,190048
3007,Victoria University,2010,VIC,non-aligned,RTS,4766806
3007,Victoria University,2010,VIC,non-aligned,JRE,2145803
3007,Victoria University,2010,VIC,non-aligned,SRE,328504
3004,Western Sydney University,2010,NSW,IRU,APA,2230737
3004,Western Sydney University,2010,NSW,IRU,IPRS,230424
3004,Western Sydney University,2010,NSW,IRU,CTS,76989
3004,Western Sydney University,2010,NSW,IRU,RIBG,1379637
3004,Western Sydney University,2010,NSW,IRU,RTS,7514157
3004,Western Sydney University,2010,NSW,IRU,JRE,3098418
3004,Western Sydney University,2010,NSW,IRU,SRE,822378
3006,Australian Catholic University,2009,OTHER,non-aligned,APA,449559
3006,Australian Catholic University,2009,OTHER,non-aligned,IPRS,55019
3006,Australian Catholic University,2009,OTHER,non-aligned,CTS,21709
3006,Australian Catholic University,2009,OTHER,non-aligned,IGS,654003
3006,Australian Catholic University,2009,OTHER,non-aligned,RIBG,145145
3006,Australian Catholic University,2009,OTHER,non-aligned,RTS,1597618
2246,Batchelor Institute of Indigenous Tertiary Education,2009,NT,non-aligned,APA,63568
2246,Batchelor Institute of Indigenous Tertiary Education,2009,NT,non-aligned,CTS,21671
2246,Batchelor Institute of Indigenous Tertiary Education,2009,NT,non-aligned,IGS,119588
2246,Batchelor Institute of Indigenous Tertiary Education,2009,NT,non-aligned,RIBG,33753
2246,Batchelor Institute of Indigenous Tertiary Education,2009,NT,non-aligned,RTS,167551
3003,Bond University ,2009,QLD,non-aligned,APA,147939
3003,Bond University ,2009,QLD,non-aligned,IPRS,54737
3003,Bond University ,2009,QLD,non-aligned,CTS,21671
3003,Bond University ,2009,QLD,non-aligned,IGS,203845
3003,Bond University ,2009,QLD,non-aligned,RIBG,96582
3003,Bond University ,2009,QLD,non-aligned,RTS,533510
2200,Central Queensland University,2009,QLD,RUN,APA,459137
2200,Central Queensland University,2009,QLD,RUN,IPRS,54737
2200,Central Queensland University,2009,QLD,RUN,CTS,21671
2200,Central Queensland University,2009,QLD,RUN,IGS,1298941
2200,Central Queensland University,2009,QLD,RUN,RIBG,186582
2200,Central Queensland University,2009,QLD,RUN,RTS,2393213
3001,Charles Darwin University,2009,NT,non-aligned,APA,684802
3001,Charles Darwin University,2009,NT,non-aligned,IPRS,109473
3001,Charles Darwin University,2009,NT,non-aligned,CTS,32051
3001,Charles Darwin University,2009,NT,non-aligned,IGS,2262880
3001,Charles Darwin University,2009,NT,non-aligned,RIBG,1660949
3001,Charles Darwin University,2009,NT,non-aligned,RTS,3134620
3005,Charles Sturt University,2009,NSW,RUN,APA,702410
3005,Charles Sturt University,2009,NSW,RUN,IPRS,109473
3005,Charles Sturt University,2009,NSW,RUN,CTS,33302
3005,Charles Sturt University,2009,NSW,RUN,IGS,1951844
3005,Charles Sturt University,2009,NSW,RUN,RIBG,1303973
3005,Charles Sturt University,2009,NSW,RUN,RTS,3283759
2236,Curtin University,2009,WA,ATN,APA,3042980
2236,Curtin University,2009,WA,ATN,IPRS,498584
2236,Curtin University,2009,WA,ATN,CTS,141504
2236,Curtin University,2009,WA,ATN,IGS,6940851
2236,Curtin University,2009,WA,ATN,RIBG,2623677
2236,Curtin University,2009,WA,ATN,RTS,13932216
3030,Deakin University,2009,VIC,ATN,APA,1934685
3030,Deakin University,2009,VIC,ATN,IPRS,279590
3030,Deakin University,2009,VIC,ATN,CTS,85156
3030,Deakin University,2009,VIC,ATN,IGS,4144798
3030,Deakin University,2009,VIC,ATN,RIBG,2247692
3030,Deakin University,2009,VIC,ATN,RTS,9573569
2235,Edith Cowan University,2009,WA,non-aligned,APA,1056374
2235,Edith Cowan University,2009,WA,non-aligned,IPRS,164210
2235,Edith Cowan University,2009,WA,non-aligned,CTS,45521
2235,Edith Cowan University,2009,WA,non-aligned,IGS,1865142
2235,Edith Cowan University,2009,WA,non-aligned,RIBG,384833
2235,Edith Cowan University,2009,WA,non-aligned,RTS,4380337
2154,Federation University Australia,2009,VIC,RUN,APA,404630
2154,Federation University Australia,2009,VIC,RUN,IPRS,54737
2154,Federation University Australia,2009,VIC,RUN,CTS,21671
2154,Federation University Australia,2009,VIC,RUN,IGS,813464
2154,Federation University Australia,2009,VIC,RUN,RIBG,261092
2154,Federation University Australia,2009,VIC,RUN,RTS,1881840
3029,Flinders University,2009,SA,IRU,APA,2041280
3029,Flinders University,2009,SA,IRU,IPRS,312960
3029,Flinders University,2009,SA,IRU,CTS,85603
3029,Flinders University,2009,SA,IRU,IGS,5796236
3029,Flinders University,2009,SA,IRU,RIBG,3022742
3029,Flinders University,2009,SA,IRU,RTS,10077253
3032,Griffith University,2009,QLD,IRU,APA,2740365
3032,Griffith University,2009,QLD,IRU,IPRS,406974
3032,Griffith University,2009,QLD,IRU,CTS,119294
3032,Griffith University,2009,QLD,IRU,IGS,5976095
3032,Griffith University,2009,QLD,IRU,RIBG,2672463
3032,Griffith University,2009,QLD,IRU,RTS,13045726
1019,James Cook University,2009,QLD,IRU,APA,1563759
1019,James Cook University,2009,QLD,IRU,IPRS,265783
1019,James Cook University,2009,QLD,IRU,CTS,67019
1019,James Cook University,2009,QLD,IRU,IGS,3877016
1019,James Cook University,2009,QLD,IRU,RIBG,2277696
1019,James Cook University,2009,QLD,IRU,RTS,8343260
3020,La Trobe University,2009,VIC,IRU,APA,2374660
3020,La Trobe University,2009,VIC,IRU,IPRS,339284
3020,La Trobe University,2009,VIC,IRU,CTS,105087
3020,La Trobe University,2009,VIC,IRU,IGS,5492418
3020,La Trobe University,2009,VIC,IRU,RIBG,2510968
3020,La Trobe University,2009,VIC,IRU,RTS,11768477
3025,Macquarie University,2009,NSW,non-aligned,APA,2434007
3025,Macquarie University,2009,NSW,non-aligned,IPRS,388411
3025,Macquarie University,2009,NSW,non-aligned,CTS,113586
3025,Macquarie University,2009,NSW,non-aligned,IGS,5831952
3025,Macquarie University,2009,NSW,non-aligned,RIBG,3161527
3025,Macquarie University,2009,NSW,non-aligned,RTS,11097437
3035,Monash University,2009,VIC,Go8,APA,9118632
3035,Monash University,2009,VIC,Go8,IPRS,1344601
3035,Monash University,2009,VIC,Go8,CTS,418717
3035,Monash University,2009,VIC,Go8,IGS,25511819
3035,Monash University,2009,VIC,Go8,RIBG,19255736
3035,Monash University,2009,VIC,Go8,RTS,44323483
1034,Murdoch University,2009,WA,IRU,APA,1808450
1034,Murdoch University,2009,WA,IRU,IPRS,284547
1034,Murdoch University,2009,WA,IRU,CTS,76043
1034,Murdoch University,2009,WA,IRU,IGS,4946020
1034,Murdoch University,2009,WA,IRU,RIBG,2360849
1034,Murdoch University,2009,WA,IRU,RTS,9120894
3042,Queensland University of Technology,2009,QLD,non-aligned,APA,3085365
3042,Queensland University of Technology,2009,QLD,non-aligned,IPRS,476558
3042,Queensland University of Technology,2009,QLD,non-aligned,CTS,144064
3042,Queensland University of Technology,2009,QLD,non-aligned,IGS,6776053
3042,Queensland University of Technology,2009,QLD,non-aligned,RIBG,3237362
3042,Queensland University of Technology,2009,QLD,non-aligned,RTS,14097535
3034,Royal Melbourne Institute of Technology,2009,VIC,ATN,APA,2944451
3034,Royal Melbourne Institute of Technology,2009,VIC,ATN,IPRS,461711
3034,Royal Melbourne Institute of Technology,2009,VIC,ATN,CTS,131408
3034,Royal Melbourne Institute of Technology,2009,VIC,ATN,IGS,5242957
3034,Royal Melbourne Institute of Technology,2009,VIC,ATN,RIBG,1669328
3034,Royal Melbourne Institute of Technology,2009,VIC,ATN,RTS,14186620
3038,Southern Cross University,2009,NSW,RUN,APA,820224
3038,Southern Cross University,2009,NSW,RUN,IPRS,109473
3038,Southern Cross University,2009,NSW,RUN,CTS,37953
3038,Southern Cross University,2009,NSW,RUN,IGS,1544093
3038,Southern Cross University,2009,NSW,RUN,RIBG,392962
3038,Southern Cross University,2009,NSW,RUN,RTS,3494667
2177,Swinburne University of Technology,2009,VIC,non-aligned,APA,1195251
2177,Swinburne University of Technology,2009,VIC,non-aligned,IPRS,186304
2177,Swinburne University of Technology,2009,VIC,non-aligned,CTS,52992
2177,Swinburne University of Technology,2009,VIC,non-aligned,IGS,2572180
2177,Swinburne University of Technology,2009,VIC,non-aligned,RIBG,1155791
2177,Swinburne University of Technology,2009,VIC,non-aligned,RTS,6307766
3033,The Australian National University,2009,ACT,Go8,APA,6437934
3033,The Australian National University,2009,ACT,Go8,IPRS,1108507
3033,The Australian National University,2009,ACT,Go8,CTS,280265
3033,The Australian National University,2009,ACT,Go8,IGS,16973136
3033,The Australian National University,2009,ACT,Go8,RIBG,16468895
3033,The Australian National University,2009,ACT,Go8,RTS,31925065
3010,The University of Adelaide,2009,SA,Go8,APA,5142950
3010,The University of Adelaide,2009,SA,Go8,IPRS,778827
3010,The University of Adelaide,2009,SA,Go8,CTS,232093
3010,The University of Adelaide,2009,SA,Go8,IGS,15744235
3010,The University of Adelaide,2009,SA,Go8,RIBG,12961027
3010,The University of Adelaide,2009,SA,Go8,RTS,27809328
3036,The University of Melbourne,2009,VIC,Go8,APA,13477462
3036,The University of Melbourne,2009,VIC,Go8,IPRS,2296065
3036,The University of Melbourne,2009,VIC,Go8,CTS,584945
3036,The University of Melbourne,2009,VIC,Go8,IGS,36364394
3036,The University of Melbourne,2009,VIC,Go8,RIBG,29070545
3036,The University of Melbourne,2009,VIC,Go8,RTS,68155890
3044,The University of Notre Dame Australia,2009,WA,non-aligned,APA,63568
3044,The University of Notre Dame Australia,2009,WA,non-aligned,IPRS,54737
3044,The University of Notre Dame Australia,2009,WA,non-aligned,CTS,21671
3044,The University of Notre Dame Australia,2009,WA,non-aligned,IGS,130059
3044,The University of Notre Dame Australia,2009,WA,non-aligned,RIBG,61531
3044,The University of Notre Dame Australia,2009,WA,non-aligned,RTS,297671
3019,The University of Queensland,2009,QLD,Go8,APA,10404316
3019,The University of Queensland,2009,QLD,Go8,IPRS,1869558
3019,The University of Queensland,2009,QLD,Go8,CTS,451665
3019,The University of Queensland,2009,QLD,Go8,IGS,28986856
3019,The University of Queensland,2009,QLD,Go8,RIBG,22676107
3019,The University of Queensland,2009,QLD,Go8,RTS,53710065
3040,The University of Sydney,2009,NSW,Go8,APA,12378866
3040,The University of Sydney,2009,NSW,Go8,IPRS,2035824
3040,The University of Sydney,2009,NSW,Go8,CTS,572468
3040,The University of Sydney,2009,NSW,Go8,IGS,36275566
3040,The University of Sydney,2009,NSW,Go8,RIBG,25483164
3040,The University of Sydney,2009,NSW,Go8,RTS,60706018
1055,The University of Western Australia,2009,WA,Go8,APA,6218142
1055,The University of Western Australia,2009,WA,Go8,IPRS,1051439
1055,The University of Western Australia,2009,WA,Go8,CTS,270650
1055,The University of Western Australia,2009,WA,Go8,IGS,17324098
1055,The University of Western Australia,2009,WA,Go8,RIBG,14269056
1055,The University of Western Australia,2009,WA,Go8,RTS,31859745
2241,University of Canberra,2009,ACT,IRU,APA,590593
2241,University of Canberra,2009,ACT,IRU,IPRS,96520
2241,University of Canberra,2009,ACT,IRU,CTS,29594
2241,University of Canberra,2009,ACT,IRU,IGS,1556792
2241,University of Canberra,2009,ACT,IRU,RIBG,454862
2241,University of Canberra,2009,ACT,IRU,RTS,2611424
4331,University of Divinity,2009,VIC,non-aligned,APA,142457
4331,University of Divinity,2009,VIC,non-aligned,IPRS,54737
4331,University of Divinity,2009,VIC,non-aligned,CTS,21671
4331,University of Divinity,2009,VIC,non-aligned,IGS,209100
4331,University of Divinity,2009,VIC,non-aligned,RTS,584091
3039,University of New England,2009,NSW,RUN,APA,1605363
3039,University of New England,2009,NSW,RUN,IPRS,218947
3039,University of New England,2009,NSW,RUN,CTS,70787
3039,University of New England,2009,NSW,RUN,IGS,3167199
3039,University of New England,2009,NSW,RUN,RIBG,1466145
3039,University of New England,2009,NSW,RUN,RTS,7560375
3013,University of New South Wales,2009,NSW,Go8,APA,10065362
3013,University of New South Wales,2009,NSW,Go8,IPRS,1706064
3013,University of New South Wales,2009,NSW,Go8,CTS,470117
3013,University of New South Wales,2009,NSW,Go8,IGS,24830239
3013,University of New South Wales,2009,NSW,Go8,RIBG,17316183
3013,University of New South Wales,2009,NSW,Go8,RTS,50274904
3014,University of Newcastle,2009,NSW,ATN,APA,2978416
3014,University of Newcastle,2009,NSW,ATN,IPRS,437894
3014,University of Newcastle,2009,NSW,ATN,CTS,133402
3014,University of Newcastle,2009,NSW,ATN,IGS,7674787
3014,University of Newcastle,2009,NSW,ATN,RIBG,5053890
3014,University of Newcastle,2009,NSW,ATN,RTS,14135307
3027,University of South Australia,2009,SA,ATN,APA,2355635
3027,University of South Australia,2009,SA,ATN,IPRS,343880
3027,University of South Australia,2009,SA,ATN,CTS,109712
3027,University of South Australia,2009,SA,ATN,IGS,5708391
3027,University of South Australia,2009,SA,ATN,RIBG,2294997
3027,University of South Australia,2009,SA,ATN,RTS,10752696
2201,University of Southern Queensland,2009,QLD,RUN,APA,464619
2201,University of Southern Queensland,2009,QLD,RUN,IPRS,54737
2201,University of Southern Queensland,2009,QLD,RUN,CTS,21671
2201,University of Southern Queensland,2009,QLD,RUN,IGS,1024816
2201,University of Southern Queensland,2009,QLD,RUN,RIBG,331376
2201,University of Southern Queensland,2009,QLD,RUN,RTS,2101999
3045,University of Tasmania,2009,TAS,non-aligned,APA,2803678
3045,University of Tasmania,2009,TAS,non-aligned,IPRS,422918
3045,University of Tasmania,2009,TAS,non-aligned,CTS,123052
3045,University of Tasmania,2009,TAS,non-aligned,IGS,8642786
3045,University of Tasmania,2009,TAS,non-aligned,RIBG,5723822
3045,University of Tasmania,2009,TAS,non-aligned,RTS,14439633
3016,University of Technology Sydney,2009,NSW,ATN,APA,2032957
3016,University of Technology Sydney,2009,NSW,ATN,IPRS,305922
3016,University of Technology Sydney,2009,NSW,ATN,CTS,95791
3016,University of Technology Sydney,2009,NSW,ATN,IGS,5166760
3016,University of Technology Sydney,2009,NSW,ATN,RIBG,2607517
3016,University of Technology Sydney,2009,NSW,ATN,RTS,9138693
3043,University of the Sunshine Coast,2009,QLD,RUN,APA,123557
3043,University of the Sunshine Coast,2009,QLD,RUN,IPRS,54737
3043,University of the Sunshine Coast,2009,QLD,RUN,CTS,21671
3043,University of the Sunshine Coast,2009,QLD,RUN,IGS,308754
3043,University of the Sunshine Coast,2009,QLD,RUN,RIBG,77929
3043,University of the Sunshine Coast,2009,QLD,RUN,RTS,617107
1058,University of Wollongong,2009,NSW,non-aligned,APA,2324516
1058,University of Wollongong,2009,NSW,non-aligned,IPRS,359802
1058,University of Wollongong,2009,NSW,non-aligned,CTS,101079
1058,University of Wollongong,2009,NSW,non-aligned,IGS,5697400
1058,University of Wollongong,2009,NSW,non-aligned,RIBG,3621387
1058,University of Wollongong,2009,NSW,non-aligned,RTS,11761210
3007,Victoria University,2009,VIC,non-aligned,APA,930916
3007,Victoria University,2009,VIC,non-aligned,IPRS,163544
3007,Victoria University,2009,VIC,non-aligned,CTS,35568
3007,Victoria University,2009,VIC,non-aligned,IGS,1906683
3007,Victoria University,2009,VIC,non-aligned,RIBG,372919
3007,Victoria University,2009,VIC,non-aligned,RTS,4915872
3004,Western Sydney University,2009,NSW,IRU,APA,1626165
3004,Western Sydney University,2009,NSW,IRU,IPRS,236175
3004,Western Sydney University,2009,NSW,IRU,CTS,74435
3004,Western Sydney University,2009,NSW,IRU,IGS,3030754
3004,Western Sydney University,2009,NSW,IRU,RIBG,1378946
3004,Western Sydney University,2009,NSW,IRU,RTS,7569556
3006,Australian Catholic University,2008,OTHER,non-aligned,APA,327799
3006,Australian Catholic University,2008,OTHER,non-aligned,IPRS,55461
3006,Australian Catholic University,2008,OTHER,non-aligned,IGS,674266
3006,Australian Catholic University,2008,OTHER,non-aligned,RIBG,150145
3006,Australian Catholic University,2008,OTHER,non-aligned,RTS,1440487
2246,Batchelor Institute of Indigenous Tertiary Education,2008,NT,non-aligned,APA,62162
2246,Batchelor Institute of Indigenous Tertiary Education,2008,NT,non-aligned,IGS,123293
2246,Batchelor Institute of Indigenous Tertiary Education,2008,NT,non-aligned,RTS,167901
3003,Bond University ,2008,QLD,non-aligned,APA,115555
3003,Bond University ,2008,QLD,non-aligned,IPRS,55461
3003,Bond University ,2008,QLD,non-aligned,CTS,21226
3003,Bond University ,2008,QLD,non-aligned,IGS,139949
3003,Bond University ,2008,QLD,non-aligned,RIBG,36888
3003,Bond University ,2008,QLD,non-aligned,RTS,446470
